pc4_code,Price_per_m2
3863,4608.331928494882
3864,6640.683032350244
3871,4686.191428788688
3881,5273.451312273932
3882,5165.079647018766
3886,5985.394946933408
3888,4987.260130468223
3891,3837.925325061336
3892,4047.263960977214
3893,3617.9760716018513
3894,4292.0274099741355
3897,1048.6725663716813
3901,4871.876406303743
3902,4013.800300362918
3903,5044.225206878906
3904,4667.842463704471
3905,3903.055113338231
3906,4356.073347290567
3907,4448.9896327841925
3911,4875.857113305571
3912,3748.2659650801243
3921,4951.860702018861
3922,3673.006862662035
3925,4336.08956166411
3927,4288.9953624617465
3931,4853.974444207924
3941,6114.0197940297
3945,5622.753044393248
3947,5266.795158362116
3951,4841.039099315553
3953,5984.307265864566
3956,6017.224840877425
3958,6713.1129300085595
3959,5900.824652777777
3961,4910.936961165864
3962,4411.261768249063
3971,5930.806409139395
3972,5177.714407031956
3981,6023.808971143905
3984,4933.004628126574
3985,5539.989734876642
3991,5393.032250069557
3992,5276.6359536917025
3993,5038.410878112713
3994,5274.108073515956
3995,6186.051597367114
3997,6937.984496124031
3998,4642.535312169966
3999,5724.462365591397
4001,4207.924393423891
4002,3807.088109311639
4003,3912.3025681568597
4005,4183.073329813752
4006,3513.8243980822385
4007,4135.926798098431
4011,4306.106981692913
4012,3548.3060579959806
4013,3951.521164021164
4014,3934.336633589606
4021,3943.420230903976
4023,5154.700854700855
4024,3247.582444830151
4031,4036.987351628986
4032,3972.9517773403113
4033,3438.6877032677266
4041,4228.075495655133
4043,3799.6740665812454
4051,4654.582768817455
4053,3858.487029539661
4054,6359.95575221239
4061,5935.094630110506
4064,4407.838983050848
4101,4170.363704925473
4102,3783.825235046791
4103,4531.828209833359
4104,4280.821917808219
4105,4290.473672136691
4106,5425.561029009305
4111,2646.873643074251
4112,5745.580533716126
4116,5019.191590981963
4119,5158.730158730159
4121,5560.987605284565
4122,4178.062868615845
4124,3592.338757889835
4125,4360.114082336305
4128,5292.805029937383
4132,4343.196990311321
4133,3797.006437502732
4141,5353.960638681089
4142,4627.257336369913
4143,4281.653099703588
4145,4178.262702930635
4147,3747.30040656811
4151,3552.6315789473683
4153,4656.493019272389
4155,5191.642297964458
4156,4676.470588235294
4158,4043.4705915726336
4161,4217.398752295932
4163,4126.21359223301
4171,4101.192295144689
4174,3466.2576687116566
4175,3568.0316311452284
4176,4734.848484848485
4181,3918.3792142729344
4182,2798.507462686567
4185,4106.164383561644
4191,4941.785400986181
4194,4239.867473947173
4196,4079.3980566125692
4197,3019.5803075937592
4201,4562.7571826807
4203,4538.461538461538
4204,4197.0833461343445
4205,4388.096935296409
4206,3938.375864216018
4207,4075.6830098109613
4208,4237.2571142016095
4209,4361.188339360102
4211,4840.161817868824
4213,4870.664818438791
4221,10210.842151675484
4223,4167.926921023251
4225,3924.5202731066656
4231,4628.64533499917
4233,4161.460251894208
4235,3742.8571428571427
4241,4064.3273897633862
4245,4585.743075860949
4247,3419.5804195804194
4251,3687.120328044187
4254,3996.366346192735
4255,5196.7468995248955
4261,3910.2430703590476
4264,2946.8478867047434
4265,5251.547460868751
4266,3398.000274214428
4267,4215.116279069767
4268,4343.511450381679
4271,4228.742769245385
4273,4242.963869499114
4281,3750.361381458138
4283,4082.0051900468516
4284,4916.8940372968045
4285,3995.7423252746903
4286,3666.1752187130533
4287,3260.8695652173915
4288,4237.28813559322
4301,3784.133885768483
4302,4268.555289284492
4303,4022.9724696307103
4305,2584.051724137931
4306,2889.4971171099255
4307,3135.6463856463856
4311,3824.0301825255933
4315,4048.110837601877
4316,3315.287405581097
4317,2170.0133868808566
4318,4007.7983299657863
4321,3160.626129159201
4322,4145.990099009901
4323,1520.618556701031
4325,3884.9557522123896
4327,4050.925925925926
4328,4802.614047072518
4331,4131.61674497542
4332,3773.307921743818
4333,3375.626450278458
4334,2828.080799395553
4335,3347.440013091429
4336,3225.1875449446266
4337,2761.5559101425447
4339,4306.651046371575
4341,3589.214089570291
4351,4380.650158021163
4352,3897.6377952755906
4353,3691.2403587025547
4354,3349.069161060239
4356,6333.5770337090935
4357,5674.569970838895
4361,3507.0343394640463
4363,3755.976013234078
4364,3797.7890126564166
4365,3820.263152380895
4371,3945.3640634563394
4373,4375.064264539015
4374,4743.1449387217735
4381,4218.278137090465
4382,4067.967199224996
4383,3073.627695867605
4384,3489.117991161575
4385,3457.9798711537537
4386,4594.62021318441
4388,4108.538602025693
4389,3324.324324324324
4401,3470.7615824386976
4411,3142.9542704507066
4413,3917.5708959511926
4414,1650.0
4416,3372.6243296890266
4417,2624.7718096917824
4421,3579.0034919466034
4423,3576.749734888653
4424,3340.8496054260704
4431,3239.063391115718
4433,2609.3858267716532
4434,3526.0935602932864
4435,5808.823529411765
4436,2737.2289156626507
4437,2700.0877367896314
4438,2816.0525795495123
4441,4132.458208651679
4443,3929.2929292929293
4444,3541.6666666666665
4451,2921.9530084948415
4453,3593.1194339503004
4454,5709.710669077758
4455,3925.619834710744
4456,3214.285714285714
4458,3327.3545069360785
4461,4022.445827598957
4462,4405.562421163675
4463,3291.913086440676
4464,2908.48195569274
4465,4582.3822899628085
4471,3060.6725146198833
4472,4302.164215893051
4474,6316.176038545156
4475,3482.3707973468872
4481,3731.321662077377
4484,4775.942998791236
4485,2203.5947816741423
4486,3937.3190027088253
4491,3256.2134448536467
4493,3915.4165142899697
4494,4333.333333333333
4501,3088.0953542300763
4503,4121.968619330662
4504,3741.025790639029
4505,4185.670698835793
4506,6406.99267841177
4507,2902.4441320852115
4508,3040.8383783252693
4511,4334.605370440521
4513,2994.37741653838
4515,3477.8864865967553
4521,2597.1699901168313
4524,5181.555251293877
4525,7703.448338312618
4527,3513.291109602534
4528,3359.027846351338
4529,2684.3456519876413
4531,2597.3934847125543
4532,3750.2325704686195
4533,3183.917982505728
4535,2752.880788794453
4536,4019.336539722347
4537,3469.453244303633
4538,2400.9171605521196
4539,3146.7420037007664
4541,2693.4457024957437
4542,3140.0703354783486
4543,2326.9513404912364
4551,2828.720825924642
4553,2908.9741192662673
4554,3886.966846444619
4561,4664.625069237988
4562,3076.428571428571
4564,3084.929304431016
4565,7974.789915966387
4566,4711.808784803185
4567,3227.100114835746
4568,2838.189845474614
4569,2436.868686868687
4571,2888.9608427431826
4574,3608.348968105066
4575,3412.017167381974
4576,2587.675370873853
4581,2742.5463511994217
4583,2482.0143884892086
4585,3326.5832106038292
4586,2006.3131313131312
4587,2987.321384556745
4588,1376.6233766233765
4589,2657.1475943646997
4611,3533.5891514295395
4612,4473.647540983607
4613,3492.291771676437
4614,3090.334106198887
4615,3650.1615177646586
4616,8232.804528284698
4617,3646.231329254527
4621,3084.238813302746
4622,2967.370063582803
4623,2234.4322344322345
4624,3030.671999969502
4625,3344.9205505207474
4631,4971.580051762608
4634,3811.4579164999336
4635,3467.6339367156606
4641,3387.517025474194
4645,3069.484864708787
4651,4788.063880856888
4652,4056.910569105691
4655,4120.073948079521
4661,3497.9192509111085
4664,3242.1562867215043
4671,3400.763018044858
4675,4538.697639129605
4681,3774.5097610113157
4691,3318.544402709249
4693,4489.948263118995
4694,1716.56050955414
4695,2406.4950984277707
4696,2799.701935860848
4697,2842.651218286916
4698,3591.5097100161283
4701,3651.8515622470536
4702,3803.404752818468
4703,4127.6601718734755
4706,3467.9215763536745
4707,3521.9068921208454
4708,3642.5920233394427
4709,6039.8358640621
4711,3874.3466198759784
4714,3627.511834970292
4715,3680.781912554187
4721,7188.084471913492
4722,2676.7676767676767
4724,3597.067044095669
4725,4898.7080462520125
4726,3291.211209952266
4727,5000.0
4731,3697.125794430608
4735,3916.7015538994924
4741,4770.6808074006985
4744,3935.49466246274
4751,3919.118114023179
4754,3339.0071845014613
4756,3942.2916487367756
4758,10891.041008963952
4759,3422.677385993969
4761,3511.6351930023225
4762,3876.4704485228503
4765,3946.4078658083185
4766,5559.006211180124
4771,4520.887445887445
4772,2477.3755656108597
4781,3346.4566929133857
4782,3205.781929388924
4791,3100.5126445103238
4793,4063.136053505681
4794,2434.748427672956
4796,2324.858350139249
4797,3688.4595066945117
4811,5557.4439386453805
4812,4282.879975179425
4813,4200.6116061229595
4814,4312.8323268764025
4815,5092.985639117773
4816,8413.592423121321
4817,4105.395776109964
4818,5078.893209955784
4819,4834.275149897344
4822,4411.083483889459
4823,4183.435854658859
4824,3603.226233832475
4825,2126.6666666666665
4826,3625.9004255560903
4827,3997.947502362081
4834,4025.1249942414183
4835,5506.464379160559
4836,5588.466091145091
4837,4187.348186909418
4838,6037.1360093301455
4839,5683.709565288514
4841,4525.874415334145
4844,4041.023065782648
4845,3648.053899439772
4847,4226.385785466673
4849,4227.901386960185
4851,6113.343928443709
4854,4874.811488413438
4855,5097.883597883598
4856,4958.677685950413
4858,5464.135021097047
4861,4449.2856685440065
4871,3945.7288975510537
4872,3954.502325679573
4873,3845.585328900105
4874,3595.3084740736617
4875,4238.959104760604
4876,3708.3576001203573
4879,5748.201438848921
4881,3657.6495057205516
4882,10908.291763045148
4884,3615.4622612336057
4885,2884.162206186678
4891,4181.305397999374
4901,4198.332711302268
4902,4868.707919212496
4904,3787.7240119612866
4905,3592.562153277173
4906,3884.023408624388
4907,3889.111615051375
4908,3794.1474023982328
4909,3041.79680795218
4911,5281.605022312987
4921,4008.129111650524
4924,3812.800312884121
4926,3928.5243282272436
4927,3506.762326270622
4931,3675.1275983671107
4941,5119.884624178037
4942,4603.9767123821675
4944,3553.537255165162
5011,3044.453598106938
5012,3331.477236057006
5013,3834.658299447032
5014,4154.392709624445
5015,5121.664897054676
5017,4592.910052659776
5018,4273.342170166027
5021,5159.483782682951
5022,3259.160191019202
5025,4236.326941939537
5026,5142.125238522395
5032,4296.174367450089
5035,4058.962961226785
5036,3989.034293896473
5037,3789.26215888692
5038,5646.958925746545
5041,4487.553359842216
5042,3911.372858057233
5043,3648.5788892859614
5044,3604.948667853183
5045,3850.210305160289
5046,3957.3057328058917
5049,3364.846424584272
5051,3985.053676930279
5052,3703.368360175049
5053,4356.614626329196
5056,3966.289745774245
5061,5261.603347907228
5062,5659.659990394888
5063,4246.462793068298
5066,4416.624179329477
5071,3819.0041052603397
5074,2619.0476190476193
5076,4754.153069170659
5081,4198.083960075778
5084,4614.0746914227575
5085,3069.176756368006
5087,4116.734011199581
5089,3472.222222222222
5091,4544.858993228434
5094,4079.185164879293
5095,3890.0185051054527
5096,2911.764705882353
5101,5523.865539564348
5102,3585.674970030142
5103,3804.2660683927156
5104,3783.8682933131704
5106,5227.8014552099
5109,3870.46777118631
5111,3842.764769413931
5113,4759.181783531069
5121,4949.065787911349
5122,4503.23324856313
5124,4926.453835861321
5125,3113.1859837713228
5126,4205.71909908128
5131,3397.000409667034
5133,4108.508758380418
5141,4262.670610998354
5142,3491.976279955612
5143,3995.5098787098004
5144,3731.2762842087777
5146,3657.9854264203864
5151,3791.10787443258
5152,4358.345040464109
5154,4439.784394657469
5156,3468.696115741447
5158,2727.2727272727275
5161,4136.398587766154
5165,5191.445571149287
5171,4312.280087512983
5172,4399.267102163262
5175,4704.636921168614
5176,3909.404502541757
5211,5834.835050746856
5212,5371.542303449747
5213,4810.351120544457
5215,4142.403906884287
5216,4905.287127741047
5221,4142.409814848977
5222,3717.335296282665
5223,4962.591955987956
5224,3864.561153288351
5231,4367.938785442121
5232,5655.500751076941
5233,3810.016338363022
5235,4078.7913111342436
5236,3985.4163186388546
5237,4760.11974210613
5241,5142.8381425218095
5242,5017.580214450999
5243,5204.255453818502
5244,4323.3851066951975
5245,4350.969862582266
5246,4532.6689187325965
5247,4294.039476952043
5248,4579.52047952048
5251,3856.1940548273756
5252,4019.2018745694054
5253,4225.520231506821
5254,4625.147760020517
5255,4239.615683229814
5256,3855.791808854067
5257,7803.468208092486
5258,4433.208464734396
5261,4352.630418665981
5262,4159.828745141965
5263,5822.289408680932
5266,4525.641025641025
5268,4072.4843085035372
5271,4392.181403447075
5272,4807.9846079846075
5275,3911.564794696533
5281,4305.834732544559
5282,4078.2577746668508
5283,3850.0113432053085
5291,4748.723972520129
5293,4397.527472527472
5296,3771.766716035669
5298,3296.828973222212
5301,4368.141613663114
5302,4614.296803230003
5305,4548.47282493605
5306,3768.694082824387
5307,6419.642857142857
5308,5342.047789438329
5311,4427.698676768549
5313,4075.1304554079697
5314,2953.0165800037826
5315,5760.869565217391
5321,3958.5593275133965
5324,3857.658582552167
5325,2660.406728060007
5327,4931.8452380952385
5328,3949.324801353596
5331,4250.514190749283
5334,6249.08738572779
5335,4895.937277263008
5341,4461.330715851193
5342,3902.9183542522564
5343,3170.5516841946733
5344,3583.671308184731
5345,4111.3644739176525
5346,3676.6150571905773
5347,3289.567908086162
5348,3811.2935922894944
5349,3465.1605576695824
5351,4102.70568265084
5352,3409.090909090909
5356,2794.5136799885404
5358,2259.0939153439153
5361,3840.679305623812
5363,4586.527090682662
5364,3928.0359820089952
5366,3666.960649753237
5367,3775.104098409637
5368,2962.962962962963
5371,3369.9487277046546
5373,4469.290114690068
5374,3393.146119217676
5375,3487.61906882926
5381,3523.6182964237405
5382,4320.230939576084
5383,4095.563139931741
5384,3923.3862746601594
5386,3934.5186661919274
5388,4079.2262546291463
5391,4124.574625841984
5392,3567.2703897509923
5394,2161.417322834646
5396,3901.7142531294653
5397,3824.348573533803
5398,3955.130333403126
5401,6436.5342212994165
5402,3652.2718684627175
5403,3573.2672856042577
5404,3974.3250352162304
5405,5282.786885245901
5406,4032.114964427626
5408,3923.277482177155
5409,4264.285714285714
5411,4056.8002992608695
5421,3427.9776960207055
5422,3991.432660893873
5423,4592.971122653593
5424,3000.0
5425,4769.7255150005185
5427,3700.8544554380906
5428,3654.369280080975
5431,3577.7768187484935
5432,4046.788191278413
5437,3618.6612338549735
5438,3382.3529411764707
5441,3777.776372797631
5443,4291.977939696212
5445,4118.601790899408
5446,3349.386988607372
5447,3372.943202302928
5451,3817.40316298219
5453,3754.5986439541534
5454,3219.7359116060215
5461,4548.290871015487
5462,4435.316662372595
5463,3842.628683915332
5464,3787.731214877646
5465,3406.4610075915393
5466,3969.391977591809
5467,3750.9019635586155
5469,3838.0687818046604
5472,3008.298755186722
5473,4630.160702962775
5476,3572.220960857325
5481,4117.784881641464
5482,3976.475263907546
5491,4597.511385400797
5492,4532.999160211023
5501,4534.188939279255
5502,4741.832893195727
5503,5259.211765613973
5504,4985.636142873554
5505,4616.950469644372
5506,4728.848823288264
5507,4843.945225695501
5508,4468.538079284402
5509,4504.694075252197
5511,5695.0672645739905
5512,3887.215949155545
5513,2250.0
5521,3994.035233167104
5524,4423.750334135258
5525,4340.106534466944
5527,4170.6590851869205
5528,4169.084522269737
5529,3632.296601520576
5531,4262.981962357792
5534,4678.22684561815
5541,4511.738925143539
5551,4043.091011426266
5552,3993.6128940438075
5553,4520.9509955228
5554,4201.829779191453
5555,4586.597761122877
5556,3765.4892877822817
5561,3634.1310412640564
5563,3519.0476190476193
5571,3802.9842373298184
5575,3871.2900057691613
5581,4894.912164648541
5582,5070.917672552465
5583,4528.298057483953
5591,5174.885254334794
5595,4038.1109102887463
5611,6236.237721430577
5612,5032.764407006447
5613,4769.1805155562915
5614,4377.101945307968
5615,4996.993843328479
5616,5096.266125085338
5617,5936.686154663832
5621,4758.254063168699
5622,4754.951337160043
5623,4708.811694677596
5624,5011.314272964829
5625,4257.639782684168
5626,4920.318861202729
5627,4333.398777612947
5628,3809.7037329930104
5629,4294.7003357580315
5631,3989.029160147307
5632,4124.109085104841
5641,3710.867926224349
5642,4499.703387882029
5643,4643.161343242504
5644,4747.5575539720285
5645,5127.109318045526
5646,4934.366056986437
5651,5108.999633344907
5652,4315.955125781995
5653,4206.252798384724
5654,5401.861528277558
5655,4129.838745278819
5657,3193.1264257677717
5658,4723.569900325962
5661,3781.162690737159
5662,3831.942236354001
5663,3838.0156665759537
5664,3796.376802483758
5665,3128.2654711292707
5666,4160.70537573693
5667,4046.055728659455
5671,4043.042163413235
5672,5281.50002428764
5673,3621.8217409470585
5674,4924.722205847496
5681,4195.011337868481
5682,4081.9772196431263
5683,3818.151582822634
5684,4263.444404985409
5685,3979.6840411052804
5688,4309.576436965588
5689,4404.411764705882
5691,4446.871455875052
5692,3802.971566129461
5694,3914.0131966797658
5701,4356.972972249844
5702,3388.3901243840996
5703,3493.6551306679407
5704,4104.186427206826
5705,5867.044710907358
5706,3558.7807228755432
5707,4202.848661827414
5708,3871.169657861497
5709,3739.5916418451507
5711,3782.049520834444
5712,4612.971891585003
5715,3161.372754229897
5721,3339.2548453014997
5722,3716.2162162162163
5725,3120.57775866252
5731,3921.852371639961
5735,4447.89758777912
5737,3737.597316197981
5738,3750.955485611511
5741,3433.5128634500165
5751,3585.825247099151
5752,3784.718905472637
5753,3876.927361684765
5754,3294.868173481769
5756,3516.2168241115605
5757,3974.358974358974
5758,3406.183337985535
5759,3876.054982126173
5761,3579.557940923281
5763,3949.9943506126665
5764,2988.1889763779527
5768,4362.536230424905
5801,3855.0520015700727
5802,3200.135968103711
5803,3248.5536681444455
5804,3549.9004397395533
5807,2692.4652552992598
5809,3725.7702182284984
5811,3031.702898550725
5813,5566.3345683565285
5815,5787.277238890142
5816,2092.7304655752932
5817,4128.440366972477
5821,3566.706613727074
5823,3114.7752394988947
5824,2261.904761904762
5825,3538.774676742565
5831,3715.2532798817306
5835,5971.580779783962
5836,3475.8010145639014
5841,1678.4452296819788
5843,3151.520819988581
5844,3640.6623185525846
5845,3165.6197157094075
5846,2978.5144896256006
5851,3183.9926060821304
5853,3109.576881580579
5854,3200.4009785620206
5855,3278.6871809036143
5856,3424.276287782035
5861,2578.323483406361
5863,3642.9794547966026
5864,2401.4719848053182
5865,2809.0483936991286
5866,2606.8083467882084
5871,4057.997036023712
5872,3659.081581155185
5911,3354.379079517804
5912,3479.3084745117408
5913,3289.690249699059
5914,2955.6537422194288
5915,3132.7867082861785
5916,3116.8022757185436
5921,2854.053936355714
5922,2632.5746132240165
5923,3127.1008403361348
5924,2764.1395624356715
5925,3216.394373612662
5926,3416.434810605528
5927,4672.131147540984
5928,1250.0
5931,3235.4432789032876
5932,2770.5672612107956
5935,3214.1277894404197
5941,3148.2216577414147
5943,3284.2211166574793
5944,3329.6988575505197
5951,3359.7098965663217
5953,2856.908392191426
5954,2968.043909122804
5961,3303.422998397283
5962,3481.450608931824
5963,3205.0064738886495
5964,2923.8653159740243
5966,3237.9035452564863
5971,2848.199785422339
5973,3091.258271417632
5975,3062.6075890414877
5976,2354.1666666666665
5981,3147.561808199587
5984,3113.084176474637
5985,3191.366532949311
5986,3922.936616507068
5988,3136.7329646450003
5991,3462.917897026318
5993,2846.058780133418
5995,2290.2894052554784
6001,3910.192858234333
6002,2987.8123752202628
6003,3777.9979892246993
6004,3308.603299304439
6005,3196.9434573703893
6006,3543.066095530195
6011,2647.900260065248
6012,3717.948717948718
6013,4776.178678820659
6014,2810.4721176129547
6015,3342.962333891288
6017,2327.7766214291205
6019,3074.021453307033
6021,3395.6992204458575
6023,3565.4761904761904
6024,1943.867489090299
6026,4005.7515969651517
6027,4856.268047396196
6028,2147.0588235294117
6029,4591.672076148066
6031,3388.416092659296
6034,2361.958661417323
6035,3105.7947483222138
6037,3737.688615747552
6039,2982.3544908284616
6041,3774.8539412414975
6042,2938.4784479286423
6043,2945.9664174112927
6044,2933.832704007912
6045,3361.085429459088
6049,3587.2112301705865
6051,3235.8135639245024
6061,3559.6545738948394
6063,2744.183400987821
6065,3225.2421736565298
6067,3073.105243995774
6071,2818.7550426816697
6074,3186.940995707028
6075,2824.7183097077846
6077,2931.573598012486
6081,3021.3146759738675
6082,3066.864659180075
6085,3514.6645414041786
6086,2979.681648184542
6088,2673.1526995806034
6089,2812.3215014279886
6091,2598.659402976944
6092,3566.326530612245
6093,2557.856004194062
6095,3395.494247802072
6096,2031.7439409905164
6097,3071.423933016042
6099,2985.5662020246073
6101,2709.292488088275
6102,3658.952982085298
6104,3383.0056864044122
6105,2956.2455179636872
6107,2919.8613752315023
6109,4858.432433775763
6111,2422.680412371134
6112,3379.6296296296296
6114,3260.1783775959866
6116,2988.658544305338
6118,2389.7578156326326
6121,2949.2225324765127
6122,2830.792354465238
6123,2868.463962151498
6124,2927.5101845195304
6125,1730.956993693708
6127,2661.909733372427
6129,2705.1333968947856
6131,3329.003485790139
6132,3311.403321743029
6133,3854.912162126116
6134,2729.658671264471
6135,3350.751248972721
6136,3566.609557675893
6137,3038.494116095557
6141,2910.071110171094
6142,2885.3754030400737
6143,3673.1270117898025
6151,3002.7823138561153
6155,2888.8888888888887
6161,2017.6908915304741
6162,3685.517521576853
6163,3117.5449482666063
6164,2807.5238202607916
6165,2864.6184451905347
6166,2818.534997129303
6171,2870.330709015786
6174,3068.181818181818
6176,2254.285696072714
6181,2915.1028501557366
6191,2826.912715282357
6211,4417.8104569394645
6212,3842.5760680350318
6213,4044.692352250703
6214,3221.7502651562795
6215,3385.4987338668225
6216,2990.987685262783
6217,3338.131049211482
6218,3079.4025970212692
6219,2817.839063612422
6221,5026.931930951561
6222,2879.7822961399406
6223,2804.62795805345
6224,4766.603391683066
6225,3951.5894588110928
6226,3289.5580026468638
6227,3806.47361230433
6228,3160.158586933239
6229,3659.5326556073023
6231,2880.0051131733167
6235,3610.023898125762
6237,3135.4153041203404
6241,3196.291062338672
6243,4734.466164620303
6245,3301.754677314916
6247,3115.8784434927425
6251,3588.965047298381
6255,2778.3790283790286
6261,3364.5253730529776
6262,2423.19117430625
6265,4064.814814814815
6267,3422.857356274804
6268,4412.988650693569
6269,3180.8261175815496
6271,3259.746806498783
6273,3048.6111111111113
6274,3901.734104046243
6277,3293.6507936507937
6278,3451.3888888888887
6281,3057.8842880385914
6285,5685.714285714285
6286,2726.8015679427626
6287,2957.1294224542053
6291,3408.0082336237965
6294,4024.853539434581
6295,3960.898585375573
6301,3134.43648477042
6305,3081.4559228557596
6307,2137.68115942029
6311,2666.963109354414
6321,2776.182528250778
6325,3099.032915239426
6333,3569.906374805261
6336,2843.1422643379165
6342,1711.6788321167883
6343,3077.8917114634046
6351,2879.4693521595623
6361,2524.743868795821
6363,2841.696519949648
6365,3096.355257018888
6367,2825.1137358724072
6369,2795.7197490599688
6371,2976.5048531522934
6372,3234.906229309988
6373,2627.939876204811
6374,2448.20611062399
6411,2790.1926336782585
6412,2738.4733064906886
6413,2424.1070478739316
6414,3093.415023690037
6415,2533.5355443271405
6416,3546.498798641346
6417,2848.6230080570026
6418,2762.481653731379
6419,3119.393462043035
6422,4654.255319148936
6431,2179.215268332681
6432,4008.116693337193
6433,2479.316837226237
6436,2503.5226648905887
6438,3264.2642788474745
6441,2625.3761444884335
6442,3199.4537522423648
6443,2754.3944680641457
6444,3380.4855154515712
6445,2262.007652108487
6446,2931.845115516212
6447,2621.528181489586
6451,2135.6966271757096
6454,3240.740740740741
6456,3285.3331881533104
6461,4204.1246971683295
6462,3290.7501326090687
6463,1949.369979346937
6464,2717.324854067966
6465,6985.832349468713
6466,2700.0253566560496
6467,2677.514109797183
6469,2243.2271017601274
6471,2936.455339530279
6511,5120.839886015041
6512,5452.784521380396
6515,4408.653659493007
6521,5084.754627498489
6522,5054.247273500747
6523,6548.939008155228
6524,5066.065213380776
6525,4688.347517789207
6531,4398.100831858262
6532,4757.512669153125
6533,5247.657841725684
6534,4048.872461170848
6535,4054.585469190035
6536,3251.037172253568
6537,3383.9164051968073
6538,4112.853227972016
6541,4668.624645561537
6542,5815.837286610382
6543,4687.836678016274
6544,7979.22502334267
6545,4366.410843053802
6546,3759.052756026955
6551,2675.835551611949
6561,3543.361022829032
6562,4049.0167646923232
6566,3240.011297020943
6571,3786.047882868194
6572,3189.075630252101
6573,3275.531287905238
6574,1976.9689745644862
6576,3543.961436351852
6578,3562.954781704782
6579,954.1984732824427
6581,3786.4392270841977
6582,3693.0905475760665
6584,3399.072764828183
6585,4413.789014081663
6586,5566.558441558442
6591,4550.966172271969
6595,2809.5680016833344
6596,3438.6333306531565
6598,4470.154280716799
6601,3460.952344852508
6602,4639.976293912795
6603,5326.9387345139
6604,3710.295027527335
6605,3881.077628049145
6611,3508.89608017317
6612,3572.216359940145
6613,3927.277626418371
6615,3101.736972704715
6616,4183.682457507886
6617,4023.555688042199
6621,3443.9678563656357
6624,4278.840969428222
6626,3652.757413645304
6627,3779.0697674418607
6628,3636.3636363636365
6629,3162.4931898636696
6631,4311.117123617124
6641,3876.804018299383
6642,4240.504209300018
6644,3680.640323124436
6645,3484.5848385354407
6651,3687.7574258092823
6652,3390.788610647229
6653,4767.604053589056
6654,3475.0450218677643
6655,3054.2567426043347
6657,3739.2186807895314
6658,3741.1258205536624
6659,3260.9806186238807
6661,4418.3899016097175
6662,4309.612104462554
6663,4523.730680195848
6665,3975.0076056154408
6666,3889.326804280114
6668,3960.3960396039606
6669,4136.244095827167
6671,3734.998569066054
6672,1811.926605504587
6673,4366.714710257265
6674,4233.718492842758
6675,3840.6361628369905
6677,6081.081081081081
6678,4049.2684508427583
6681,4526.178929720594
6684,2601.96905766526
6685,3759.0394727755247
6686,3654.200824952883
6687,4037.0810908478497
6691,2814.8704167990213
6701,3977.692473469462
6702,4440.815372822001
6703,4631.423362595411
6705,9042.553191489362
6706,4326.373674300739
6707,4123.243110969634
6708,4619.189663393509
6709,4521.19659505815
6711,4883.373052369417
6712,4647.4770748170085
6713,4022.7464310017963
6714,3704.4569947694977
6715,3851.7214924831374
6716,4315.443203408243
6717,5976.599309058389
6718,4693.997895865736
6721,5226.971083893897
6731,5228.553278411017
6732,4865.822361196899
6733,5176.822341469418
6741,5680.632891858612
6744,9359.375
6745,5136.986301369863
6811,4613.320731625522
6812,4096.98378549242
6813,5170.293771022561
